Mod:Item:MetaData, Localized Name
gregtech:meta_block_compressed_6:3, Кремний (Блок)
gregtech:meta_block_compressed_6:4, Серебро (Блок)
gregtech:meta_block_compressed_6:8, Тантал (Блок)
gregtech:meta_block_compressed_6:13, Торий (Блок)
gregtech:meta_block_compressed_24:1, Малахит (Блок)
gregtech:meta_block_compressed_24:11, Магнитное железо (Блок)
gregtech:meta_block_compressed_24:12, Карбид вольфрама (Блок)
gregtech:meta_block_compressed_128:1, Кремень (Блок)
gregtech:meta_block_compressed_128:14, Палладий с родиевым покрытием (Блок)
gregtech:meta_block_compressed_1:6, Хром (Блок)
gregtech:meta_block_compressed_1:7, Кобальт (Блок)
gregtech:meta_block_compressed_1:9, Медь (Блок)
gregtech:meta_block_compressed_1:11, Дармштадтий (Блок)
gregtech:meta_block_compressed_15:10, Альмандин (Блок)
gregtech:meta_block_compressed_15:11, Андрадит (Блок)
gregtech:meta_block_compressed_15:12, Отожженная медь (Блок)
gregtech:meta_block_compressed_126:0, Красный гранат (Блок)
gregtech:meta_block_compressed_126:1, Желтый гранат (Блок)
gregtech:meta_block_compressed_126:13, Монацит (Блок)
gregtech:meta_block_compressed_13:6, Истинный кварц (Блок)
gregtech:meta_block_compressed_21:2, Купрат иттрий-барийя (Блок)
gregtech:meta_block_compressed_21:4, Кварцит (Блок)
gregtech:meta_block_compressed_21:8, Осмистый иридий (Блок)
gregtech:meta_block_compressed_21:15, Арсенид галлия (Блок)
gregtech:meta_block_compressed_5:0, Платина (Блок)
gregtech:meta_block_compressed_5:1, Плутоний-239 (Блок)
gregtech:meta_block_compressed_5:2, Плутоний-241 (Блок)
gregtech:meta_block_compressed_5:10, Родий (Блок)
gregtech:meta_block_compressed_5:13, Рутений (Блок)
gregtech:meta_block_compressed_5:15, Самарий (Блок)
gregtech:meta_block_compressed_17:2, Купроникель (Блок)
gregtech:meta_block_compressed_17:5, Электрум (Блок)
gregtech:meta_block_compressed_17:9, Зеленый сапфир (Блок)
gregtech:meta_block_compressed_17:10, Гроссуляр (Блок)
gregtech:meta_block_compressed_17:13, Рутил (Блок)
gregtech:meta_block_compressed_17:15, Инвар (Блок)
gregtech:meta_block_compressed_156:12, Око края (Блок)
gregtech:meta_block_compressed_156:14, Красная сталь (Блок)
gregtech:meta_block_compressed_156:15, Голубая сталь (Блок)
gregtech:meta_block_compressed_66:12, Резина (Блок)
gregtech:meta_block_compressed_1312:8, FlOPPa (Блок)
gregtech:meta_block_compressed_2:1, Европий (Блок)
gregtech:meta_block_compressed_2:7, Галлий (Блок)
gregtech:meta_block_compressed_67:2, Поливинилбутираль (Блок)
gregtech:meta_block_frame_156:15, Голубая сталь (Каркас)
gregtech:meta_block_frame_187:9, Водонепроницаемая сталь (Каркас)
gregtech:meta_block_frame_187:10, Мартенситностареющая сталь 300 (Каркас)
gregtech:meta_block_frame_187:11, Хастеллой C276 (Каркас)
gregtech:meta_block_frame_187:12, Хастеллой X (Каркас)
gregtech:meta_block_frame_24:12, Карбид вольфрама (Каркас)
gregtech:meta_block_frame_188:12, Высокопрочная низколегированная сталь (Каркас)
gregtech:meta_block_frame_188:14, Инколой MA956 (Каркас)
gregtech:meta_block_frame_63:8, Политетрафторэтилен (Каркас)
gregtech:meta_block_frame_17:15, Инвар (Каркас)
gregtech:meta_block_frame_18:15, Висмут бронза (Каркас)
gregtech:meta_block_frame_7:1, Титан (Каркас)
gregtech:meta_block_frame_7:3, Вольфрам (Каркас)
gregtech:meta_block_frame_7:15, Нейтроний (Каркас)
gregtech:meta_block_frame_8:0, Тританий (Каркас)
gregtech:meta_block_frame_8:2, Триниум (Каркас)
gregtech:meta_block_frame_127:10, Сплав наквада (Каркас)
gregtech:meta_block_frame_157:4, HSS-G (Каркас)
gregtech:meta_block_frame_157:7, HSS-E (Каркас)
gregtech:meta_block_frame_157:8, HSS-S (Каркас)
gregtech:meta_block_frame_20:3, Нержавеющая сталь (Каркас)
gregtech:meta_block_frame_20:4, Сталь (Каркас)
gregtech:meta_block_frame_16:3, Латунь (Каркас)
gregtech:meta_block_frame_16:4, Бронза (Каркас)
gregtech:meta_block_frame_125:11, Черная сталь (Каркас)
gregtech:meta_block_frame_125:13, Вольфрамовая сталь (Каркас)
gregtech:meta_block_frame_0:2, Алюминий (Каркас)
gregtech:meta_block_frame_3:3, Железо (Каркас)
gregtech:meta_block_frame_103:0, Обработанное дерево (Каркас)
gregtech:meta_block_frame_2:1, Европий (Каркас)
gregtech:meta_block_frame_101:1, Дерево (Каркас)
powersuits:powerarmor_head, Силовой шлем
powersuits:powerarmor_torso, Силовая кираса
powersuits:powerarmor_legs, Силовые поножи
powersuits:powerarmor_feet, Силовые ботинки
powersuits:power_fist, Силовой кулак
powersuits:powerarmorcomponent:0, Провод
powersuits:powerarmorcomponent:1, Соленоид
powersuits:powerarmorcomponent:2, Серводвигатель
powersuits:powerarmorcomponent:3, Планёрное крыло
powersuits:powerarmorcomponent:4, Ионный двигатель
powersuits:powerarmorcomponent:5, Конденсатор низкого напряжения
powersuits:powerarmorcomponent:6, Конденсатор среднего напряжения
powersuits:powerarmorcomponent:7, Конденсатор высокого напряжения
powersuits:powerarmorcomponent:8, EV Конденсатор
powersuits:powerarmorcomponent:9, Парашют
powersuits:powerarmorcomponent:10, Основная обшивка
powersuits:powerarmorcomponent:11, Продвинутая обшивка
powersuits:powerarmorcomponent:12, Излучатель силового поля
powersuits:powerarmorcomponent:13, Излучатель голограммы
powersuits:powerarmorcomponent:14, Углеродное мышечное волокно
powersuits:powerarmorcomponent:15, Микросхема управления
powersuits:powerarmorcomponent:16, Гель из мышечного волокна
powersuits:powerarmorcomponent:17, Искусственные мышцы
powersuits:powerarmorcomponent:18, Панель солнечных батарей
powersuits:powerarmorcomponent:19, магнит
powersuits:powerarmorcomponent:20, Компьютерный чип
powersuits:powerarmorcomponent:21, Изолированный резиновый шланг
powersuits:tinkertable, Верстак для создания силовой брони
powersuits:luxcapacitor, Конденсатор света
extraplanets:mercury:0, Поверхность Меркурия
extraplanets:mercury:1, Подповерхностный грунт Меркурия
extraplanets:mercury:2, Камень Меркурия
extraplanets:mercury:3, Железная руда Меркурия
extraplanets:mercury:4, Оловянная руда Меркурия
extraplanets:mercury:5, Медная руда Меркурия
extraplanets:mercury:6, Ртутная руда Меркурия
extraplanets:mercury:7, Ртутный блок
extraplanets:mercury:8, Каменные кирпичи Меркурия
extraplanets:mercury:9, Кирпич сокровищницы Меркурия
extraplanets:mercury:10, Mercury Carbon Ore ##NEEDS TRANSLATE##
extraplanets:mercury:11, Углеродный блок
extraplanets:mercury_gravel, Гравий Меркурия
extraplanets:mercury_spawner, tile.boss_spawner_mercury.name
extraplanets:treasure_chest_t4, Сундук с сокровищами 4-го уровня
extraplanets:ceres:0, Поверхность Цереры
extraplanets:ceres:1, Подповерхностный грунт Цереры
extraplanets:ceres:2, Камень Цереры
extraplanets:ceres:3, Железная руда Цереры
extraplanets:ceres:4, Оловянная руда Цереры
extraplanets:ceres:5, Медная руда Цереры
extraplanets:ceres:6, Урановая руда Цереры
extraplanets:ceres:7, Урановый блок
extraplanets:ceres:8, Кирпич сокровищницы Цереры
extraplanets:ceres_gravel, Гравий Цереры
extraplanets:jupiter:0, Поверхность Юпитера
extraplanets:jupiter:1, Подповерхностный грунт Юпитера
extraplanets:jupiter:2, Камень Юпитера
extraplanets:jupiter:3, Железная руда Юпитера
extraplanets:jupiter:4, Оловянная руда Юпитера
extraplanets:jupiter:5, Медная руда Юпитера
extraplanets:jupiter:6, Палладиевая руда Юпитера
extraplanets:jupiter:7, Никелевая руда Юпитера
extraplanets:jupiter:8, Палладиевый блок
extraplanets:jupiter:9, Каменные кирпичи Юпитера
extraplanets:jupiter:10, Кирпич сокровищницы Юпитера
extraplanets:jupiter:11, Руда красного драгоценного камня Юпитера
extraplanets:jupiter:12, Блок красного драгоценного камня
extraplanets:jupiter:13, Никелевый блок
extraplanets:jupiter_gravel, Гравий Юпитера
extraplanets:jupiter_spawner, tile.boss_spawner_jupiter.name
extraplanets:treasure_chest_t5, Сундук с сокровищами 5-го уровня
extraplanets:volcanic_rock, Вулканические породы
extraplanets:ash_rock, Блок пепла
extraplanets:orange_sand, Оранжевый песок
extraplanets:orange_sandstone, Оранжевый песчаник
extraplanets:saturn:0, Поверхность Сатурна
extraplanets:saturn:1, Подповерхностный грунт Сатурна
extraplanets:saturn:2, Камень Сатурна
extraplanets:saturn:3, Железная руда Сатурна
extraplanets:saturn:4, Оловянная руда Сатурна
extraplanets:saturn:5, Медная руда Сатурна
extraplanets:saturn:6, Магниевая руда Сатурна
extraplanets:saturn:7, Магниевый блок
extraplanets:saturn:8, Каменные кирпичи Сатурна
extraplanets:saturn:9, Кирпич сокровищницы Сатурна
extraplanets:saturn:10, Сломанный зараженный камень Сатурна
extraplanets:saturn:11, Зараженный камень Сатурна
extraplanets:saturn:12, Слизневая руда Сатурна
extraplanets:saturn_gravel, Гравий Сатурна
extraplanets:saturn_spawner, tile.boss_spawner_saturn.name
extraplanets:treasure_chest_t6, Сундук с сокровищами 6-го уровня
extraplanets:uranus:0, Поверхность Урана
extraplanets:uranus:1, Подповерхностный грунт Урана
extraplanets:uranus:2, Камень Урана
extraplanets:uranus:3, Кристальная руда Урана
extraplanets:uranus:4, Кристальный блок
extraplanets:uranus:5, Каменные кирпичи Урана
extraplanets:uranus:6, Кирпич сокровищницы Урана
extraplanets:uranus:7, Руда белого драгоценного камня Урана
extraplanets:uranus:8, Блок белого драгоценного камня Урана
extraplanets:uranus_spawner, tile.boss_spawner_uranus.name
extraplanets:treasure_chest_t7, Сундук с сокровищами 7-го уровня
extraplanets:dense_ice, Плотный лёд
extraplanets:neptune:0, Поверхность Нептуна
extraplanets:neptune:1, Подповерхностный грунт Нептуна
extraplanets:neptune:2, Камень Нептуна
extraplanets:neptune:3, Железная руда Нептуна
extraplanets:neptune:4, Оловянная руда Нептуна
extraplanets:neptune:5, Медная руда Нептуна
extraplanets:neptune:6, Цинкова руда Нептуна
extraplanets:neptune:7, Цинковый блок
extraplanets:neptune:8, Каменные кирпичи Нептуна
extraplanets:neptune:9, Кирпич сокровищницы Нептуна
extraplanets:neptune:10, Руда синего драгоценного камня Нептуна
extraplanets:neptune:11, Блок синего драгоценного камня Нептуна
extraplanets:neptune_spawner, tile.boss_spawner_neptune.name
extraplanets:treasure_chest_t8, Сундук с сокровищами 8-го уровня
extraplanets:frozen_nitrogen, Замороженный азот
extraplanets:pluto:0, Поверхность Плутона
extraplanets:pluto:1, Подповерхностный грунт Плутона
extraplanets:pluto:2, Камень Плутона
extraplanets:pluto:3, Железная руда Плутона
extraplanets:pluto:4, Оловянная руда Плутона
extraplanets:pluto:5, Медная руда Плутона
extraplanets:pluto:6, Вольфрамовая руда Плутона
extraplanets:pluto:7, Вольфрамовый блок
extraplanets:pluto:8, Каменные кирпичи Плутона
extraplanets:pluto:9, Кирпич сокровищницы Плутона
extraplanets:pluto_spawner, tile.boss_spawner_pluto.name
extraplanets:treasure_chest_t9, Сундук с сокровищами 9-го уровня
extraplanets:pluto_gravel, Гравий Плутона
extraplanets:eris:0, Поверхность Эриды
extraplanets:eris:1, Подповерхностный грунт Эриды
extraplanets:eris:2, Камень Эриды
extraplanets:eris:3, Железная руда Эриды
extraplanets:eris:4, Оловянная руда Эриды
extraplanets:eris:5, Медная руда Эриды
extraplanets:eris:6, Руда тёмного железа Эриды
extraplanets:eris:7, Блок тёмного железа Эриды
extraplanets:eris:8, Каменные кирпичи Эриды
extraplanets:eris:9, Кирпич сокровищницы Эриды
extraplanets:eris_spawner, tile.boss_spawner_eris.name
extraplanets:treasure_chest_t10, Сундук с сокровищами 10-го уровня
extraplanets:eris_gravel, Гравий Эриды
extraplanets:kepler22b:0, Земля Кеплер-22 b
extraplanets:kepler22b:1, Камень Кеплер-22 b
extraplanets:kepler22b:2, Железная руда Кеплер-22 b
extraplanets:kepler22b:3, Оловянная руда Кеплер-22 b
extraplanets:kepler22b:4, Медная руда Кеплер-22 b
extraplanets:kepler22b:5, Руда плотного угля Кеплер-22 b
extraplanets:kepler22b:6, Руда синего алмаза Кеплер-22 b
extraplanets:kepler22b:7, Руда красного алмаза Кеплер-22 b
extraplanets:kepler22b:8, Руда фиолетового алмаза Кеплер-22 b
extraplanets:kepler22b:9, Руда жёлтого алмаза Кеплер-22 b
extraplanets:kepler22b:10, Руда зелёного алмаза Кеплер-22 b
extraplanets:kepler22b:11, Каменные кирпичи Кеплер-22 b
extraplanets:kepler22b:12, Булыжник Кеплер-22 b
extraplanets:kepler22b:13, Платиновая руда Кеплер-22 b
extraplanets:kepler22b:14, Платиновый блок
extraplanets:kepler22b_grass, Блок травы Кеплер-22 b
extraplanets:kepler22b_blue_grass, Блок синей травы Кеплер-22 b
extraplanets:kepler22b_purple_grass, Блок фиолетовой травы Кеплер-22 b
extraplanets:kepler22b_red_grass, Блок красной травы Кеплер-22 b
extraplanets:kepler22b_yellow_grass, Блок жёлтой травы Кеплер-22 b
extraplanets:kepler22b_infected_grass, Зараженное стекло Кеплер-22 b
extraplanets:kepler22b_flowers:0, Низкая синяя трава Кеплер-22 b
extraplanets:kepler22b_flowers:1, Средняя синяя трава Кеплер-22 b
extraplanets:kepler22b_flowers:2, Высокая синяя трава Кеплер-22 b
extraplanets:kepler22b_flowers:3, Низкая красная трава Кеплер-22 b
extraplanets:kepler22b_flowers:4, Средняя красная трава Кеплер-22 b
extraplanets:kepler22b_flowers:5, Высокая красная трава Кеплер-22 b
extraplanets:red_sand, Красный песок
extraplanets:red_sandstone, Красный песчаник
extraplanets:europa:0, Поверхность Европы
extraplanets:europa:1, Подповерхностный грунт Европы
extraplanets:europa:2, Камень Европы
extraplanets:europa:3, Железная руда Европы
extraplanets:europa:4, Оловянная руда Европы
extraplanets:europa:5, Медная руда Европы
extraplanets:europa_gravel, Гравий Европы
extraplanets:io:0, Поверхность Ио
extraplanets:io:1, Подповерхностный грунт Ио
extraplanets:io:2, Камень Ио
extraplanets:io:3, Железная руда Ио
extraplanets:io:4, Оловянная руда Ио
extraplanets:io:5, Медная руда Ио
extraplanets:io_gravel, Гравий Ио
extraplanets:deimos:0, Поверхность Деймоса
extraplanets:deimos:1, Подповерхностный грунт Деймоса
extraplanets:deimos:2, Камень Деймоса
extraplanets:deimos:3, Железная руда Деймоса
extraplanets:deimos:4, Оловянная руда Деймоса
extraplanets:deimos:5, Медная руда Деймоса
extraplanets:deimos_gravel, Гравий Деймоса
extraplanets:phobos:0, Поверхность Фобоса
extraplanets:phobos:1, Подповерхностный грунт Фобоса
extraplanets:phobos:2, Камень Фобоса
extraplanets:phobos:3, Железная руда Фобоса
extraplanets:phobos:4, Оловянная руда Фобоса
extraplanets:phobos:5, Медная руда Фобоса
extraplanets:phobos_gravel, Гравий Фобоса
extraplanets:triton:0, Поверхность Тритона
extraplanets:triton:1, Подповерхностный грунт Тритона
extraplanets:triton:2, Камень Тритона
extraplanets:triton:3, Железная руда Тритона
extraplanets:triton:4, Оловянная руда Тритона
extraplanets:triton:5, Медная руда Тритона
extraplanets:triton_gravel, Гравий Тритона
extraplanets:callisto:0, Поверхность Каллисто
extraplanets:callisto:1, Подповерхностный грунт Каллисто
extraplanets:callisto:2, Камень Каллисто
extraplanets:callisto:3, Железная руда Каллисто
extraplanets:callisto:4, Оловянная руда Каллисто
extraplanets:callisto:5, Медная руда Каллисто
extraplanets:callisto:6, Сухая нефть Каллисто
extraplanets:callisto:7, Сланцевая нефть Каллисто
extraplanets:callisto_gravel, Гравий Каллисто
extraplanets:ganymede:0, Поверхность Ганимеда
extraplanets:ganymede:1, Подповерхностный грунт Ганимеда
extraplanets:ganymede:2, Камень Ганимеда
extraplanets:ganymede:3, Железная руда Ганимеда
extraplanets:ganymede:4, Оловянная руда Ганимеда
extraplanets:ganymede:5, Медная руда Ганимеда
extraplanets:ganymede_gravel, Гравий Ганимеда
extraplanets:rhea:0, Поверхность Реи
extraplanets:rhea:1, Подповерхностный грунт Реи
extraplanets:rhea:2, Камень Реи
extraplanets:rhea:3, Железная руда Реи
extraplanets:rhea:4, Оловянная руда Реи
extraplanets:rhea:5, Медная руда Реи
extraplanets:rhea_gravel, Гравий Реи
extraplanets:titan:0, Поверхность Титана
extraplanets:titan:1, Подповерхностный грунт Титана
extraplanets:titan:2, Камень Титана
extraplanets:titan:3, Железная руда Титана
extraplanets:titan:4, Оловянная руда Титана
extraplanets:titan:5, Медная руда Титана
extraplanets:titan:6, Метановая поверхность Титана
extraplanets:titan:7, Метановый подповерхностный грунт Титана
extraplanets:titan:8, Камни Титана
extraplanets:titan_gravel, Гравий Титана
extraplanets:oberon:0, Поверхность Оберона
extraplanets:oberon:1, Подповерхностный грунт Оберона
extraplanets:oberon:2, Камень Оберона
extraplanets:oberon:3, Железная руда Оберона
extraplanets:oberon:4, Оловянная руда Оберона
extraplanets:oberon:5, Медная руда Оберона
extraplanets:oberon_gravel, Гравий Оберона
extraplanets:titania:0, Поверхность Титании
extraplanets:titania:1, Подповерхностный грунт Титании
extraplanets:titania:2, Камень Титании
extraplanets:titania:3, Железная руда Титании
extraplanets:titania:4, Оловянная руда Титании
extraplanets:titania:5, Медная руда Титании
extraplanets:titania_gravel, Гравий Титании
extraplanets:iapetus:0, Поверхность Япета
extraplanets:iapetus:1, Подповерхностный грунт Япета
extraplanets:iapetus:2, Камень Япета
extraplanets:iapetus:3, Железная руда Япета
extraplanets:iapetus:4, Оловянная руда Япета
extraplanets:iapetus:5, Медная руда Япета
extraplanets:iapetus:6, Лёд Япета
extraplanets:iapetus_gravel, Гравий Япета
extraplanets:fossil, Блок ископаемых
extraplanets:potash, Карбонат калия
extraplanets:advanced_launch_pad:0, Взлётная площадка 2-го уровня
extraplanets:advanced_launch_pad:1, Взлётная площадка 3-го уровня
extraplanets:advanced_launch_pad:2, Заправочная площадка для транспорта
extraplanets:advanced_launch_pad:3, Взлётная площадка для электрической ракеты
extraplanets:advanced_launch_pad_full, Взлётная площадка 2/3 уровня
extraplanets:block_multi:0, tile.block_multi.tier2LaunchPad.name
extraplanets:decorative_blocks:0, Мрамор
extraplanets:decorative_blocks:1, Мраморный блок
extraplanets:decorative_blocks:2, Снежные кирпичи
extraplanets:decorative_blocks:3, Ледянные кирпичи
extraplanets:decorative_blocks:4, Огненные кирпичи
extraplanets:decorative_blocks:5, Чёрно-белая кафельная плитка
extraplanets:decorative_blocks:6, Мраморная кафельная плитка
extraplanets:decorative_blocks:7, Сломанная мраморная кафельная плитка
extraplanets:decorative_blocks:8, Металлическая сетка
extraplanets:decorative_blocks:9, Кирпичи из замороженного азота
extraplanets:decorative_blocks:10, Кирпичи из вулканических пород
extraplanets:decorative_blocks:11, Углеродный кафельный пол
extraplanets:decorative_blocks:12, Сломанный углеродный кафельный пол
extraplanets:decorative_blocks:13, Магниевый кафельный пол
extraplanets:decorative_blocks:14, Сломанный магниевый пол
extraplanets:decorative_blocks:15, Пепельные кирпичи
extraplanets:decorative_blocks2:0, Белый блок
extraplanets:decorative_blocks2:1, Красный блок
extraplanets:decorative_blocks2:2, Синий блок
extraplanets:decorative_blocks2:3, Светло-синий блок
extraplanets:decorative_blocks2:4, Жёлтый блок
extraplanets:decorative_blocks2:5, Зелёный блок
extraplanets:candy_blocks:0, Красный леденец
extraplanets:candy_blocks:1, Зелёный леденец
extraplanets:candy_blocks:2, Синий леденец
extraplanets:candy_blocks:3, Оранжевый леденец
extraplanets:candy_blocks:4, Пурпурный леденец
extraplanets:candy_blocks:5, Розовый леденец
extraplanets:candy_blocks:6, Лаймовый леденец
extraplanets:candy_blocks:7, Фиолетовый леденец
extraplanets:candy_blocks:8, Коричневый леденец
extraplanets:candy_blocks:9, Чёрный леденец
extraplanets:candy_blocks_horizontal:0, Красный леденец (горизонтальный)
extraplanets:candy_blocks_horizontal:1, Зелёный леденец (горизонтальный)
extraplanets:candy_blocks_horizontal:2, Синий леденец (горизонтальный)
extraplanets:candy_blocks_horizontal:3, Оранжевый леденец (горизонтальный)
extraplanets:candy_blocks_horizontal:4, Пурпурный леденец (горизонтальный)
extraplanets:candy_blocks_horizontal:5, Розовый леденец (горизонтальный)
extraplanets:candy_blocks_horizontal:6, Лаймовый леденец (горизонтальный)
extraplanets:candy_blocks_horizontal:7, Фиолетовый леденец (горизонтальный)
extraplanets:candy_blocks_horizontal:8, Коричневый леденец (горизонтальный)
extraplanets:candy_blocks_horizontal:9, Чёрный леденец (горизонтальный)
extraplanets:cake_blocks:0, Блок кекса
extraplanets:cake_blocks:1, Красный бархатный блок кекса
extraplanets:cake_blocks:2, Шоколадный блок кекса
extraplanets:cake_blocks:3, Белая глазурь с красными точками
extraplanets:cake_blocks:4, Белая глазурь с зелёными точками
extraplanets:cake_blocks:5, Белая глазурь с розовыми точками
extraplanets:cake_blocks:6, Белая глазурь с оранжевыми точками
extraplanets:cake_blocks:7, Каменное печенье
extraplanets:white_sugar_cane, Блок белого сахарного тростника
extraplanets:basic_decontamination_unit_fake_block, Базовый обеззараживающий блок
extraplanets:diamond_grit, Алмазная крошка
extraplanets:gold_grit, Золотая крошка
extraplanets:coal_grit, Угольная крошка
extraplanets:iron_grit, Железная крошка
extraplanets:emerald_grit, Изумрудная крошка
extraplanets:mercury_stairs_surface, Ступеньки из поверхности Меркурия
extraplanets:mercury_stairs_sub_surface, Ступеньки из подповерхностного грунта Меркурия
extraplanets:mercury_stairs_stone, Ступеньки из камня Меркурия
extraplanets:mercury_stairs_stone_bricks, Ступеньки из каменного кирпича Меркурия
extraplanets:ceres_stairs_surface, Ступеньки из поверхности Цереры
extraplanets:ceres_stairs_sub_surface, Ступеньки из подповерхностного грунта Цереры
extraplanets:ceres_stairs_stone, Ступеньки из камня Цереры
extraplanets:ceres_stairs_stone_bricks, Ступеньки из каменного кирпича Цереры
extraplanets:jupiter_stairs_surface, Ступеньки из поверхности Юпитера
extraplanets:jupiter_stairs_sub_surface, Ступеньки из подповерхностного грунта Юпитера
extraplanets:jupiter_stairs_stone, Ступеньки из камня Юпитера
extraplanets:jupiter_stairs_stone_bricks, Ступеньки из каменного кирпича Юпитера
extraplanets:saturn_stairs_surface, Ступеньки из поверхности Сатурна
extraplanets:saturn_stairs_sub_surface, Ступеньки из подповерхностного грунта Сатурна
extraplanets:saturn_stairs_stone, Ступеньки из камня Сатурна
extraplanets:saturn_stairs_stone_bricks, Ступеньки из каменного кирпича Сатурна
extraplanets:uranus_stairs_surface, Ступеньки из поверхности Урана
extraplanets:uranus_stairs_sub_surface, Ступеньки из подповерхностного грунта Урана
extraplanets:uranus_stairs_stone, Ступеньки из камня Урана
extraplanets:uranus_stairs_stone_bricks, Ступеньки из каменного кирпича Урана
extraplanets:neptune_stairs_surface, Ступеньки из поверхности Нептуна
extraplanets:neptune_stairs_sub_surface, Ступеньки из подповерхностного грунта Нептуна
extraplanets:neptune_stairs_stone, Ступеньки из камня Нептуна
extraplanets:neptune_stairs_stone_bricks, Ступеньки из каменного кирпича Нептуна
extraplanets:pluto_stairs_surface, Ступеньки из поверхности Плутона
extraplanets:pluto_stairs_sub_surface, Ступеньки из подповерхностного грунта Плутона
extraplanets:pluto_stairs_stone, Ступеньки из камня Плутона
extraplanets:pluto_stairs_stone_bricks, Ступеньки из каменного кирпича Плутона
extraplanets:eris_stairs_surface, Ступеньки из поверхности Эриды
extraplanets:eris_stairs_sub_surface, Ступеньки из подповерхностного грунта Эриды
extraplanets:eris_stairs_stone, Ступеньки из камня Эриды
extraplanets:eris_stairs_stone_bricks, Ступеньки из каменного кирпича Эриды
extraplanets:kepler22b_maple_logs:0, Синий дуб Кеплер-22 b
extraplanets:kepler22b_maple_logs:1, Красный дуб Кеплер-22 b
extraplanets:kepler22b_maple_logs:2, Фиолетовый дуб Кеплер-22 b
extraplanets:kepler22b_maple_logs:3, Жёлтый дуб Кеплер-22 b
extraplanets:kepler22b_maple_logs2:0, Зелёный дуб Кеплер-22 b
extraplanets:kepler22b_maple_logs2:1, Коричневый дуб Кеплер-22 b
extraplanets:kepler22b_maple_saplings:0, Саженец синего дуба Кеплер-22 b
extraplanets:kepler22b_maple_saplings:1, Саженец красного дуба Кеплер-22 b
extraplanets:kepler22b_maple_saplings:2, Саженец фиолетового дуба Кеплер-22 b
extraplanets:kepler22b_maple_saplings:3, Саженец жёлтого дуба Кеплер-22 b
extraplanets:kepler22b_maple_saplings:4, Саженец зелёного дуба Кеплер-22 b
extraplanets:kepler22b_maple_saplings:5, Саженец коричневого дуба Кеплер-22 b
extraplanets:kepler22b_new_maple_leaves:0, Листва синего дуба Кеплер-22 b
extraplanets:kepler22b_new_maple_leaves:1, Листва красного дуба Кеплер-22 b
extraplanets:kepler22b_new_maple_leaves:2, Листва фиолетового дуба Кеплер-22 b
extraplanets:kepler22b_new_maple_leaves:3, Листва жёлтого дуба Кеплер-22 b
extraplanets:kepler22b_new_maple_leaves_2:0, Листва зелёного дуба Кеплер-22 b
extraplanets:kepler22b_new_maple_leaves_2:1, Листва коричневого дуба Кеплер-22 b
extraplanets:kepler22b_planks:0, Синие доски Кеплер-22 b
extraplanets:kepler22b_planks:1, Красные доски Кеплер-22 b
extraplanets:kepler22b_planks:2, Фиолетовые доски Кеплер-22 b
extraplanets:kepler22b_planks:3, Жёлтые доски Кеплер-22 b
extraplanets:kepler22b_planks:4, Зелёные доски Кеплер-22 b
extraplanets:kepler22b_planks:5, Коричневые доски Кеплер-22 b
extraplanets:advanced_refinery, Улучшенный нефтеперерабатывающий завод
extraplanets:ultimate_refinery, Максимальный нефтеперерабатывающий завод
extraplanets:solar:0, Гибридная солнечная панель
extraplanets:solar:4, Максимальная солнечная панель
extraplanets:advanced_oxygen_compressor:0, Улучшенный кислородный компрессор
extraplanets:advanced_oxygen_compressor:4, Улучшенный кислородный декомпрессор
extraplanets:ultimate_oxygen_compressor:0, Максимальный кислородный компрессор
extraplanets:ultimate_oxygen_compressor:4, Максимальный кислородный декомпрессор
extraplanets:basic_decrystallizer, Базовый декристаллизатор
extraplanets:basic_crystallizer, Базовый кристаллизатор
extraplanets:basic_smasher, Базовый разрушитель
extraplanets:basic_chemical_injector, Базовый химический впрыскиватель
extraplanets:basic_solar_evaporation_chamber, Базовая солнечная испарительная камера
extraplanets:basic_purifier, Базовый очиститель
extraplanets:basic_decontamination_unit, Базовый обеззараживающий блок
extraplanets:advanced_fuel_loader, Улучшенный загрузчик топлива
extraplanets:ultimate_fuel_loader, Максимальный загрузчик топлива
extraplanets:basic_densifier, Базовый уплотнитель
extraplanets:vehicle_charger, Зарядное устройство для транспорта
extraplanets:glowstone, Жидкая светящиеся пыль
extraplanets:magma, Жидкая магма
extraplanets:nitrogen, Жидкий азот
extraplanets:frozen_water, Замерзшая вода
extraplanets:salt, Жидкая кристаллическая вода
extraplanets:radioactive_water, Радиоактивная вода
extraplanets:clean_water, Чистая вода
extraplanets:infected_water, Зараженная вода
extraplanets:methane, Жидкий метан
extraplanets:nitrogen_ice, Жидкий замерзший азот
extraplanets:liquid_hydrocarbon, Жидкий углеводород
extraplanets:liquid_chocolate, Жидкий шоколад
extraplanets:liquid_caramel, Жидкая карамель
extraplanets:tier0_space_suit_helmet, Временный шлем космического скафандра
extraplanets:tier0_space_suit_chest, Временный нагрудник космического скафандра
extraplanets:tier0_space_suit_legings, Временные поножи космического скафандра
extraplanets:tier0_space_suit_boots, Временные ботинки космического скафандра
extraplanets:tier1_space_suit_helmet, Шлем космического скафандра 1-го уровня
extraplanets:tier1_space_suit_chest, Нагрудник космического скафандра 1-го уровня
extraplanets:tier1_space_suit_jetpack_chest, Реактивный нагрудник космического скафандра 1-го уровня
extraplanets:tier1_space_suit_legings, Поножи космического скафандра 1-го уровня
